ticker,company_name,sector,year,wayback_original_url,rule_theme_categories,rule_changed_from_prior,rule_text_similarity_to_prior,llm_theme_categories,llm_changed_from_prior,llm_change_reason,llm_main_values_summary,llm_linguistic_shift,llm_confidence,llm_notes,llm_status,llm_error,llm_raw_response
ABBV,AbbVie,Healthcare,2017,https://www.abbvie.com/our-company.html,innovation;employees_culture;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,True,0.0184173560168565,health_safety_wellbeing;innovation;employees_culture;integrity_ethics_trust;sustainability_environment;community_social_impact,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, innovation, employees_culture.","The page mainly emphasizes health, safety, wellbeing, care, or quality, innovation, technology, or business transformation, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""innovation"", ""employees_culture"", ""integrity_ethics_trust"", ""sustainability_environment"", ""community_social_impact""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, innovation, employees_culture."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, innovation, technology, or business transformation, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
ABBV,AbbVie,Healthcare,2018,https://www.abbvie.com/our-company.html,innovation;employees_culture;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,True,0.8997134670487106,health_safety_wellbeing;innovation;employees_culture;integrity_ethics_trust;sustainability_environment;community_social_impact,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, innovation, employees_culture.","The page mainly emphasizes health, safety, wellbeing, care, or quality, innovation, technology, or business transformation, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""innovation"", ""employees_culture"", ""integrity_ethics_trust"", ""sustainability_environment"", ""community_social_impact""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, innovation, employees_culture."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, innovation, technology, or business transformation, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
ABBV,AbbVie,Healthcare,2019,https://www.abbvie.com/our-company.html,innovation;employees_culture;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,True,0.1955542204866326,health_safety_wellbeing;employees_culture;innovation;integrity_ethics_trust;sustainability_environment;community_social_impact,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, employees_culture, innovation.","The page mainly emphasizes health, safety, wellbeing, care, or quality, employees, teams, talent, or organizational culture, and innovation, technology, or business transformation. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""employees_culture"", ""innovation"", ""integrity_ethics_trust"", ""sustainability_environment"", ""community_social_impact""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, employees_culture, innovation."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, employees, teams, talent, or organizational culture, and innovation, technology, or business transformation. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
ABBV,AbbVie,Healthcare,2021,https://www.abbvie.com/our-company.html,innovation;employees_culture;sustainability_environment;health_safety_wellbeing;financial_performance_growth,True,0.0411041104110411,innovation;employees_culture;sustainability_environment;health_safety_wellbeing;financial_performance_growth,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on innovation, employees_culture, sustainability_environment.","The page mainly emphasizes innovation, technology, or business transformation, employees, teams, talent, or organizational culture, and sustainability, climate, environment, or responsible resource use. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""innovation"", ""employees_culture"", ""sustainability_environment"", ""health_safety_wellbeing"", ""financial_performance_growth""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on innovation, employees_culture, sustainability_environment."", ""llm_main_values_summary"": ""The page mainly emphasizes innovation, technology, or business transformation, employees, teams, talent, or organizational culture, and sustainability, climate, environment, or responsible resource use. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
ABBV,AbbVie,Healthcare,2022,https://www.abbvie.com/our-company.html,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,True,0.157126168224299,health_safety_wellbeing;employees_culture;innovation;diversity_inclusion;customer_focus;sustainability_environment,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, employees_culture, innovation.","The page mainly emphasizes health, safety, wellbeing, care, or quality, employees, teams, talent, or organizational culture, and innovation, technology, or business transformation. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""employees_culture"", ""innovation"", ""diversity_inclusion"", ""customer_focus"", ""sustainability_environment""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, employees_culture, innovation."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, employees, teams, talent, or organizational culture, and innovation, technology, or business transformation. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
ABBV,AbbVie,Healthcare,2023,https://www.abbvie.com/who-we-are.html,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,True,0.1286997496686791,health_safety_wellbeing;innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, innovation, employees_culture.","The page mainly emphasizes health, safety, wellbeing, care, or quality, innovation, technology, or business transformation, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""innovation"", ""employees_culture"", ""diversity_inclusion"", ""sustainability_environment"", ""community_social_impact""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, innovation, employees_culture."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, innovation, technology, or business transformation, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
ABBV,AbbVie,Healthcare,2024,https://www.abbvie.com/who-we-are.html,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,True,0.8893981057134128,health_safety_wellbeing;innovation;employees_culture;customer_focus;diversity_inclusion;sustainability_environment,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, innovation, employees_culture.","The page mainly emphasizes health, safety, wellbeing, care, or quality, innovation, technology, or business transformation, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""innovation"", ""employees_culture"", ""customer_focus"", ""diversity_inclusion"", ""sustainability_environment""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, innovation, employees_culture."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, innovation, technology, or business transformation, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
ABT,Abbott Laboratories,Healthcare,2016,http://www.abbott.com:80/about-abbott.html,innovation;diversity_inclusion;sustainability_environment;community_social_impact;health_safety_wellbeing,,,innovation;diversity_inclusion;sustainability_environment;community_social_impact;health_safety_wellbeing,,"No prior usable-year comparison is available, so material change cannot be assessed for this row.","The page mainly emphasizes innovation, technology, or business transformation, diversity, inclusion, equity, or belonging, and sustainability, climate, environment, or responsible resource use. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","No prior usable year is available in this LLM prompt, so a year-over-year linguistic shift cannot be assessed directly.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""innovation"", ""diversity_inclusion"", ""sustainability_environment"", ""community_social_impact"", ""health_safety_wellbeing""], ""llm_changed_from_prior"": null, ""llm_change_reason"": ""No prior usable-year comparison is available, so material change cannot be assessed for this row."", ""llm_main_values_summary"": ""The page mainly emphasizes innovation, technology, or business transformation, diversity, inclusion, equity, or belonging, and sustainability, climate, environment, or responsible resource use. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""No prior usable year is available in this LLM prompt, so a year-over-year linguistic shift cannot be assessed directly."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
ABT,Abbott Laboratories,Healthcare,2017,http://www.abbott.com/about-abbott.html,employees_culture;diversity_inclusion;community_social_impact;health_safety_wellbeing,True,0.0422264875239923,employees_culture;diversity_inclusion;community_social_impact;health_safety_wellbeing,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on employees_culture, diversity_inclusion, community_social_impact.","The page mainly emphasizes employees, teams, talent, or organizational culture, diversity, inclusion, equity, or belonging, and community, philanthropy, social impact, or public contribution. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""employees_culture"", ""diversity_inclusion"", ""community_social_impact"", ""health_safety_wellbeing""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on employees_culture, diversity_inclusion, community_social_impact."", ""llm_main_values_summary"": ""The page mainly emphasizes employees, teams, talent, or organizational culture, diversity, inclusion, equity, or belonging, and community, philanthropy, social impact, or public contribution. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
ABT,Abbott Laboratories,Healthcare,2023,https://www.abbott.com/about-abbott.html,innovation;customer_focus;employees_culture;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing,True,0.2276601594720924,employees_culture;integrity_ethics_trust;innovation;community_social_impact;health_safety_wellbeing;customer_focus,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on employees_culture, integrity_ethics_trust, innovation.","The page mainly emphasizes employees, teams, talent, or organizational culture, integrity, ethics, trust, responsibility, governance, or transparency, and innovation, technology, or business transformation. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","The language appears to shift toward innovation, technology, transformation, or future-oriented corporate purpose.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""employees_culture"", ""integrity_ethics_trust"", ""innovation"", ""community_social_impact"", ""health_safety_wellbeing"", ""customer_focus""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on employees_culture, integrity_ethics_trust, innovation."", ""llm_main_values_summary"": ""The page mainly emphasizes employees, teams, talent, or organizational culture, integrity, ethics, trust, responsibility, governance, or transparency, and innovation, technology, or business transformation. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""The language appears to shift toward innovation, technology, transformation, or future-oriented corporate purpose."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
ABT,Abbott Laboratories,Healthcare,2024,https://www.abbott.com/about-abbott.html,innovation;customer_focus;employees_culture;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing,False,0.9427591664468478,innovation;employees_culture;integrity_ethics_trust;health_safety_wellbeing;customer_focus;community_social_impact,False,"The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include innovation, employees_culture, integrity_ethics_trust.","The page mainly emphasizes innovation, technology, or business transformation, employees, teams, talent, or organizational culture, and integrity, ethics, trust, responsibility, governance, or transparency. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.",No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing.,high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""innovation"", ""employees_culture"", ""integrity_ethics_trust"", ""health_safety_wellbeing"", ""customer_focus"", ""community_social_impact""], ""llm_changed_from_prior"": false, ""llm_change_reason"": ""The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include innovation, employees_culture, integrity_ethics_trust."", ""llm_main_values_summary"": ""The page mainly emphasizes innovation, technology, or business transformation, employees, teams, talent, or organizational culture, and integrity, ethics, trust, responsibility, governance, or transparency. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
