ticker,company_name,sector,cik,year,document_type,source,status,notes
HD,Home Depot,Consumer Discretionary,354950,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 346803. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
HD,Home Depot,Consumer Discretionary,354950,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 347027. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MCD,McDonald's,Consumer Discretionary,63908,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 234367. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MCD,McDonald's,Consumer Discretionary,63908,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 330056. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MCD,McDonald's,Consumer Discretionary,63908,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 246720. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MCD,McDonald's,Consumer Discretionary,63908,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 240906. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MCD,McDonald's,Consumer Discretionary,63908,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 336470. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MCD,McDonald's,Consumer Discretionary,63908,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 260875. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MCD,McDonald's,Consumer Discretionary,63908,2022,DEF 14A proxy statement,SEC EDGAR,missing,No DEF 14A filing found for this filing year.
MCD,McDonald's,Consumer Discretionary,63908,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 371035. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
MCD,McDonald's,Consumer Discretionary,63908,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 387302. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
NKE,Nike,Consumer Discretionary,320187,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 204434. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
NKE,Nike,Consumer Discretionary,320187,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 203179. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
NKE,Nike,Consumer Discretionary,320187,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 191318. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
NKE,Nike,Consumer Discretionary,320187,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 180656. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
NKE,Nike,Consumer Discretionary,320187,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 275401. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
NKE,Nike,Consumer Discretionary,320187,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 254136. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
NKE,Nike,Consumer Discretionary,320187,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 244405. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
NKE,Nike,Consumer Discretionary,320187,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 245924. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
NKE,Nike,Consumer Discretionary,320187,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 252172. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SBUX,Starbucks,Consumer Discretionary,829224,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 275333. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SBUX,Starbucks,Consumer Discretionary,829224,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 280725. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SBUX,Starbucks,Consumer Discretionary,829224,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 289653. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SBUX,Starbucks,Consumer Discretionary,829224,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 287675. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SBUX,Starbucks,Consumer Discretionary,829224,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 309485. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SBUX,Starbucks,Consumer Discretionary,829224,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 328943. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SBUX,Starbucks,Consumer Discretionary,829224,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 465577. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SBUX,Starbucks,Consumer Discretionary,829224,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 361858. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SBUX,Starbucks,Consumer Discretionary,829224,2024,DEF 14A proxy statement,SEC EDGAR,missing,No DEF 14A filing found for this filing year.
TGT,Target,Consumer Discretionary,27419,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 247985. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TGT,Target,Consumer Discretionary,27419,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 245533. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TGT,Target,Consumer Discretionary,27419,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 244237. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TGT,Target,Consumer Discretionary,27419,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 230377. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TGT,Target,Consumer Discretionary,27419,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 330515. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TGT,Target,Consumer Discretionary,27419,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 237848. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TGT,Target,Consumer Discretionary,27419,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 254694. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TGT,Target,Consumer Discretionary,27419,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 281879. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TGT,Target,Consumer Discretionary,27419,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 313944. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
LOW,Lowe's,Consumer Discretionary,60667,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 252843. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
LOW,Lowe's,Consumer Discretionary,60667,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 227455. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
LOW,Lowe's,Consumer Discretionary,60667,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 231690. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
LOW,Lowe's,Consumer Discretionary,60667,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 251496. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
LOW,Lowe's,Consumer Discretionary,60667,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 278051. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
LOW,Lowe's,Consumer Discretionary,60667,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 277916. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
LOW,Lowe's,Consumer Discretionary,60667,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 414875. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
LOW,Lowe's,Consumer Discretionary,60667,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 299373. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
LOW,Lowe's,Consumer Discretionary,60667,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 284179. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TJX,TJX Companies,Consumer Discretionary,109198,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 220646. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TJX,TJX Companies,Consumer Discretionary,109198,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 371335. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TJX,TJX Companies,Consumer Discretionary,109198,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 245778. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TJX,TJX Companies,Consumer Discretionary,109198,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 243386. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TJX,TJX Companies,Consumer Discretionary,109198,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 269507. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TJX,TJX Companies,Consumer Discretionary,109198,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 286312. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TJX,TJX Companies,Consumer Discretionary,109198,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 418817. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TJX,TJX Companies,Consumer Discretionary,109198,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 322539. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
TJX,TJX Companies,Consumer Discretionary,109198,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 287281. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
F,Ford Motor,Consumer Discretionary,37996,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 463710. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
F,Ford Motor,Consumer Discretionary,37996,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 283798. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
F,Ford Motor,Consumer Discretionary,37996,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 414601. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
F,Ford Motor,Consumer Discretionary,37996,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 492890. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
F,Ford Motor,Consumer Discretionary,37996,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 317489. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
F,Ford Motor,Consumer Discretionary,37996,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 382599. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
F,Ford Motor,Consumer Discretionary,37996,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 557557. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
F,Ford Motor,Consumer Discretionary,37996,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 414679. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
F,Ford Motor,Consumer Discretionary,37996,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 410504. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
XOM,ExxonMobil,Energy,34088,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 253375. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
XOM,ExxonMobil,Energy,34088,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 223913. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
XOM,ExxonMobil,Energy,34088,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 190121. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
XOM,ExxonMobil,Energy,34088,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 228730. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
XOM,ExxonMobil,Energy,34088,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 228475. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
XOM,ExxonMobil,Energy,34088,2021,DEF 14A proxy statement,SEC EDGAR,missing,No DEF 14A filing found for this filing year.
XOM,ExxonMobil,Energy,34088,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 277272. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
XOM,ExxonMobil,Energy,34088,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 397309. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
XOM,ExxonMobil,Energy,34088,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 350942. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
CVX,Chevron,Energy,93410,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 410070. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
CVX,Chevron,Energy,93410,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 348275. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
CVX,Chevron,Energy,93410,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 357276. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
CVX,Chevron,Energy,93410,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 364926. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
CVX,Chevron,Energy,93410,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 381016. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
CVX,Chevron,Energy,93410,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 391553. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
CVX,Chevron,Energy,93410,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 513371. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
CVX,Chevron,Energy,93410,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 464322. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
CVX,Chevron,Energy,93410,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 439186. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
COP,ConocoPhillips,Energy,1163165,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 416600. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
COP,ConocoPhillips,Energy,1163165,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 441594. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
COP,ConocoPhillips,Energy,1163165,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 401386. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
COP,ConocoPhillips,Energy,1163165,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 432410. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
COP,ConocoPhillips,Energy,1163165,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 444154. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
COP,ConocoPhillips,Energy,1163165,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 484264. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
COP,ConocoPhillips,Energy,1163165,2022,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 560167. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
COP,ConocoPhillips,Energy,1163165,2023,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 690268. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
COP,ConocoPhillips,Energy,1163165,2024,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 458497. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
EOG,EOG Resources,Energy,821189,2016,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 207629. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
EOG,EOG Resources,Energy,821189,2017,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 227627. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
EOG,EOG Resources,Energy,821189,2018,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 264247. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
EOG,EOG Resources,Energy,821189,2019,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 229698. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
EOG,EOG Resources,Energy,821189,2020,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 230251. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
EOG,EOG Resources,Energy,821189,2021,DEF 14A proxy statement,SEC EDGAR,success,"downloaded on attempt 1. Clean text length: 363515. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
